id;flight_number;origin_airport_id;destination_airport_id;sched_aircraft_type_id;act_aircraft_type_id;scheduled_depart_day;scheduled_depart_hour;scheduled_arrival_day;scheduled_arrival_hour;distance;actual_distance;actual_arival_day;actual_arrival_hour;planned_first_passengers;planned_business_passengers;planned_premium_economy_passengers;planned_economy_passengers;actual_first_passengers;actual_business_passengers;actual_premium_economy_passengers;actual_economy_passengers
e7f2c426-7d01-4749-8508-dbe814af50ae;AB1395;74a865b2-f0eb-4875-a2f3-22f609f9de55;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;b2017ed7-66c7-4498-b647-500ea1ef03d6;3;20;4;0;2769;2769;4;0;2;5;8;114;2;5;10;127
1bb24328-08b4-4ef9-b84c-a3e37229f889;AB1395;74a865b2-f0eb-4875-a2f3-22f609f9de55;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;4;20;5;0;2769;2769;5;0;2;6;15;137;2;6;15;137
5cc95787-a3a1-42bb-901a-96231316891b;AB1395;74a865b2-f0eb-4875-a2f3-22f609f9de55;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;5;20;6;0;2769;2959;6;1;1;39;19;295;1;41;18;292
cd630661-6699-4c04-b6d9-898e2296089f;AB1395;74a865b2-f0eb-4875-a2f3-22f609f9de55;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;6;20;7;0;2769;2769;7;0;2;55;25;212;2;56;25;217
b85fee0f-f54d-4705-8497-ff361ac0f150;AB1395;74a865b2-f0eb-4875-a2f3-22f609f9de55;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;7;20;8;0;2769;2769;8;0;6;55;21;181;6;54;22;163
cb085303-ec17-4d5e-84ed-b823dc54fa30;AB1395;74a865b2-f0eb-4875-a2f3-22f609f9de55;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;8;20;9;0;2769;2989;9;1;3;25;3;142;3;25;3;131
d68ab01b-3f78-4469-b810-73ac8bd97721;AB1395;74a865b2-f0eb-4875-a2f3-22f609f9de55;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;9;20;10;0;2769;2769;10;0;7;57;12;62;7;57;11;64
471b7094-29ae-498a-8ac2-8118cd3207f0;AB1395;74a865b2-f0eb-4875-a2f3-22f609f9de55;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;10;20;11;0;2769;2769;11;0;3;17;17;24;3;17;15;22
d5b5bc02-a213-4e2d-b458-056b3eb9ced2;AB1395;74a865b2-f0eb-4875-a2f3-22f609f9de55;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;11;20;12;0;2769;2769;12;0;0;63;10;253;0;63;9;243
098a256e-6e63-437a-b6f0-48cb235ecb4e;AB1395;74a865b2-f0eb-4875-a2f3-22f609f9de55;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;12;20;13;0;2769;2769;13;0;6;11;19;91;6;11;22;82
1835490d-a426-446e-892c-7529c9df4a13;AB1395;74a865b2-f0eb-4875-a2f3-22f609f9de55;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;13;20;14;0;2769;2901;14;2;5;66;10;89;5;65;9;80
007cb2a4-b26b-493c-bed2-1326c1722e4b;AB1395;74a865b2-f0eb-4875-a2f3-22f609f9de55;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;14;20;15;0;2769;2940;15;2;19;55;20;21;20;56;19;22
43967234-2a01-4efc-89b0-385c1c521591;AB1395;74a865b2-f0eb-4875-a2f3-22f609f9de55;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;15;20;16;0;2769;2769;16;0;9;11;24;229;9;11;22;200
eea1b11b-2c64-4701-9670-1edaa7c4f561;AB1395;74a865b2-f0eb-4875-a2f3-22f609f9de55;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;16;20;17;0;2769;2965;17;2;4;8;18;318;4;8;17;280
e09edf42-dcab-42cf-ba85-f3df0da46d5a;AB1395;74a865b2-f0eb-4875-a2f3-22f609f9de55;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;17;20;18;0;2769;2769;18;0;7;37;21;43;7;37;23;51
6ce5c93a-ce93-4294-bdb0-6d89afe3b292;AB1395;74a865b2-f0eb-4875-a2f3-22f609f9de55;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;18;20;19;0;2769;2769;19;0;4;22;5;138;4;22;6;156
65a5dbe9-4e20-45bc-addc-a034f7e6d8ca;AB1395;74a865b2-f0eb-4875-a2f3-22f609f9de55;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;19;20;20;0;2769;2769;20;0;15;38;10;113;15;39;11;103
9ebe6497-315d-49cd-b8f6-3b91e8c7359f;AB1395;74a865b2-f0eb-4875-a2f3-22f609f9de55;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;20;20;21;0;2769;2769;21;0;4;62;12;296;4;62;13;278
d2f88ce6-3407-4aa3-969b-42739c270865;AB1395;74a865b2-f0eb-4875-a2f3-22f609f9de55;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;21;20;22;0;2769;2769;22;0;1;11;16;42;1;11;14;40
c414c061-b872-4662-abe5-ebfa617c85bf;AB1395;74a865b2-f0eb-4875-a2f3-22f609f9de55;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;22;20;23;0;2769;2769;23;0;2;35;10;65;2;35;9;61
f4bdfe59-9b04-4fe4-8fe5-12726fa05220;AB1395;74a865b2-f0eb-4875-a2f3-22f609f9de55;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;23;20;24;0;2769;2828;24;1;0;2;4;143;0;2;4;156
ae714c52-2a4d-4d18-b663-0f612b4d6145;AB1395;74a865b2-f0eb-4875-a2f3-22f609f9de55;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;24;20;25;0;2769;2769;25;0;4;15;15;141;4;15;17;149
a14f998d-37cf-4b31-aa67-f21366de9080;AB1395;74a865b2-f0eb-4875-a2f3-22f609f9de55;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;25;20;26;0;2769;3008;26;2;0;2;5;45;0;2;5;42
ba33f7a0-aaae-4153-86c7-69f984e84d43;AB1395;74a865b2-f0eb-4875-a2f3-22f609f9de55;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;26;20;27;0;2769;2769;27;0;4;13;16;28;4;13;16;31
3072d41a-2cc8-4808-a3cd-7818f5fba47b;AB1395;74a865b2-f0eb-4875-a2f3-22f609f9de55;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;27;20;28;0;2769;3017;28;3;1;30;10;139;1;30;11;121
6cf4e5fe-42b3-4921-9c40-d3786ba00a8e;AB1395;74a865b2-f0eb-4875-a2f3-22f609f9de55;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;28;20;29;0;2769;2878;29;2;15;39;7;96;16;40;6;115
903bcfad-5ba0-45db-bc36-f46d93c7208b;AB1395;74a865b2-f0eb-4875-a2f3-22f609f9de55;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;29;20;30;0;2769;2769;30;0;2;3;6;14;2;3;6;15
1d26a3de-9d91-48db-b08f-5daef1972a62;AB1396;381fada9-f9a0-4ee4-a994-228b88e53d35;2a7300ef-3ba4-4616-b558-e00ec433a585;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;1;4;1;5;555;570;1;7;0;22;4;154;0;23;4;156
8de5b109-6064-4bd7-b42a-f197cddf2d34;AB1396;381fada9-f9a0-4ee4-a994-228b88e53d35;2a7300ef-3ba4-4616-b558-e00ec433a585;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;2;4;2;5;555;588;2;6;4;13;4;39;4;14;4;42
6233450d-08f3-44e2-8d03-291d4e33f506;AB1396;381fada9-f9a0-4ee4-a994-228b88e53d35;2a7300ef-3ba4-4616-b558-e00ec433a585;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;4;4;4;5;555;571;4;8;6;18;18;304;6;19;21;319
45e17927-85b9-47ed-a7a5-ea22d4245dd6;AB1396;381fada9-f9a0-4ee4-a994-228b88e53d35;2a7300ef-3ba4-4616-b558-e00ec433a585;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;5;4;5;5;555;555;5;5;20;10;25;271;20;10;28;243
7c74c9c9-9dbe-4fc3-b2da-ca6dafbbd126;AB1396;381fada9-f9a0-4ee4-a994-228b88e53d35;2a7300ef-3ba4-4616-b558-e00ec433a585;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;8;4;8;5;555;579;8;8;7;44;17;144;7;44;15;169
9f74834c-621b-43c3-ad5e-cfe4d32cc770;AB1396;381fada9-f9a0-4ee4-a994-228b88e53d35;2a7300ef-3ba4-4616-b558-e00ec433a585;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;9;4;9;5;555;566;9;8;2;64;11;246;2;65;9;286
11a8039e-bffc-458a-8c21-a854a2cc1d1b;AB1396;381fada9-f9a0-4ee4-a994-228b88e53d35;2a7300ef-3ba4-4616-b558-e00ec433a585;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;11;4;11;5;555;555;11;5;6;28;17;328;6;28;15;309
65fafab5-6b53-40d1-a1c7-3fb546cbea9a;AB1396;381fada9-f9a0-4ee4-a994-228b88e53d35;2a7300ef-3ba4-4616-b558-e00ec433a585;7e61f470-91fe-40e5-9926-9ec7849506dd;020941c7-3b40-4654-8b78-c755f48571c6;12;4;12;5;555;555;12;5;2;34;16;147;2;34;17;155
20e1d8c2-a3ac-4e4c-aed6-6c03935855c1;AB1396;381fada9-f9a0-4ee4-a994-228b88e53d35;2a7300ef-3ba4-4616-b558-e00ec433a585;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;15;4;15;5;555;555;15;5;4;16;0;102;4;17;0;114
70c589f6-0c8c-4303-8d80-da3257e45cd4;AB1396;381fada9-f9a0-4ee4-a994-228b88e53d35;2a7300ef-3ba4-4616-b558-e00ec433a585;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;16;4;16;5;555;555;16;5;6;56;30;81;6;56;30;85
4a87e7cc-c8c9-47f2-82e2-d38934e7d297;AB1396;381fada9-f9a0-4ee4-a994-228b88e53d35;2a7300ef-3ba4-4616-b558-e00ec433a585;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;18;4;18;5;555;555;18;5;3;17;3;48;3;18;3;57
866ea8a2-cc81-4d84-b819-1d974a06fa65;AB1396;381fada9-f9a0-4ee4-a994-228b88e53d35;2a7300ef-3ba4-4616-b558-e00ec433a585;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;19;4;19;5;555;591;19;6;4;47;13;131;4;47;16;142
96bf054f-508c-4a17-82dc-957807e7e053;AB1396;381fada9-f9a0-4ee4-a994-228b88e53d35;2a7300ef-3ba4-4616-b558-e00ec433a585;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;22;4;22;5;555;555;22;5;18;51;7;323;18;53;6;329
7c85d35c-1dd7-4228-ab1f-f307ac6418a5;AB1396;381fada9-f9a0-4ee4-a994-228b88e53d35;2a7300ef-3ba4-4616-b558-e00ec433a585;b2017ed7-66c7-4498-b647-500ea1ef03d6;020941c7-3b40-4654-8b78-c755f48571c6;23;4;23;5;555;555;23;5;8;22;22;328;8;23;25;316
8bd2d4ea-80fb-4b2f-a9ff-82dde2dccd1b;AB1396;381fada9-f9a0-4ee4-a994-228b88e53d35;2a7300ef-3ba4-4616-b558-e00ec433a585;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;25;4;25;5;555;571;25;7;2;40;4;141;2;41;4;133
0139757c-359d-4c6c-a0b9-d5b40ce9b614;AB1396;381fada9-f9a0-4ee4-a994-228b88e53d35;2a7300ef-3ba4-4616-b558-e00ec433a585;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;26;4;26;5;555;565;26;6;4;22;16;19;4;22;14;22
a1a84ab1-cd96-4aec-8280-5208d63ea26b;AB1396;381fada9-f9a0-4ee4-a994-228b88e53d35;2a7300ef-3ba4-4616-b558-e00ec433a585;b2017ed7-66c7-4498-b647-500ea1ef03d6;7e61f470-91fe-40e5-9926-9ec7849506dd;29;4;29;5;555;555;29;5;9;16;20;140;7;16;21;137
dbffce6e-3cdf-48a4-8ebd-7f0a7bbf7a86;AB1397;2a7300ef-3ba4-4616-b558-e00ec433a585;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;1;7;1;8;688;688;1;8;12;33;8;49;12;34;7;55
1de17e96-ff95-4c84-bcaf-fe7452552e66;AB1397;2a7300ef-3ba4-4616-b558-e00ec433a585;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;2;7;2;8;688;728;2;10;5;3;5;107;5;3;5;99
b4cddf75-1be5-4895-865e-42a551e9a75f;AB1397;2a7300ef-3ba4-4616-b558-e00ec433a585;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;4;7;4;8;688;715;4;11;5;27;9;15;5;28;9;14
a536565c-37eb-45c6-a0ef-617d27e2dcbf;AB1397;2a7300ef-3ba4-4616-b558-e00ec433a585;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;5;7;5;8;688;688;5;8;15;61;8;117;15;62;8;124
66b13c34-2128-4399-be2d-45751f866ab9;AB1397;2a7300ef-3ba4-4616-b558-e00ec433a585;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;8;7;8;8;688;705;8;9;7;17;27;215;7;18;26;247
016482a0-572f-41ca-a44a-88a38ea90b34;AB1397;2a7300ef-3ba4-4616-b558-e00ec433a585;381fada9-f9a0-4ee4-a994-228b88e53d35;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;9;7;9;8;688;708;9;11;7;11;12;269;7;11;11;250
7c1e1cd2-23d8-45a9-b8b0-eb1aadb39ed7;AB1397;2a7300ef-3ba4-4616-b558-e00ec433a585;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;7e61f470-91fe-40e5-9926-9ec7849506dd;11;7;11;8;688;754;11;9;4;28;12;300;4;29;12;196
6b942093-34d0-4f7b-b584-1ddf5d61e288;AB1397;2a7300ef-3ba4-4616-b558-e00ec433a585;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;12;7;12;8;688;688;12;8;2;25;6;10;2;26;7;11
416beac9-ae74-4696-a937-495d6d2f926b;AB1397;2a7300ef-3ba4-4616-b558-e00ec433a585;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;020941c7-3b40-4654-8b78-c755f48571c6;15;7;15;8;688;688;15;8;4;32;4;104;4;31;5;89
c805d4c0-a717-43da-9aae-fce4d5992e80;AB1397;2a7300ef-3ba4-4616-b558-e00ec433a585;381fada9-f9a0-4ee4-a994-228b88e53d35;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;16;7;16;8;688;688;16;8;0;11;22;165;0;11;20;164
703552c2-e198-4a40-a63a-dc0877a160a3;AB1397;2a7300ef-3ba4-4616-b558-e00ec433a585;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;18;7;18;8;688;720;18;10;15;6;22;94;15;6;24;98
8574e576-5fb8-48d0-bb47-9b150b936e77;AB1397;2a7300ef-3ba4-4616-b558-e00ec433a585;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;19;7;19;8;688;688;19;8;8;30;23;299;8;31;23;310
2944b9e2-882b-4115-bae3-e15e3d769b35;AB1397;2a7300ef-3ba4-4616-b558-e00ec433a585;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;22;7;22;8;688;688;22;8;3;15;12;89;3;15;14;97
15ab99d1-fcec-45af-aa3c-c286b173a88a;AB1397;2a7300ef-3ba4-4616-b558-e00ec433a585;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;23;7;23;8;688;714;23;9;3;17;3;64;3;17;3;65
c31e256a-8320-42c3-890c-ed9455d369d4;AB1397;2a7300ef-3ba4-4616-b558-e00ec433a585;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;25;7;25;8;688;755;25;11;4;60;27;167;4;63;28;162
404afac7-8641-490d-9a6b-3e4e1fd90d79;AB1397;2a7300ef-3ba4-4616-b558-e00ec433a585;381fada9-f9a0-4ee4-a994-228b88e53d35;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;26;7;26;8;688;688;26;8;9;23;7;207;9;23;8;210
c5b03ae4-c3a3-4d3d-85a4-e8db2e36c68c;AB1397;2a7300ef-3ba4-4616-b558-e00ec433a585;381fada9-f9a0-4ee4-a994-228b88e53d35;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;29;7;29;8;688;688;29;8;4;0;10;98;4;0;11;100
d7883d88-6f8f-4cec-8030-bbe85f443893;AB1398;381fada9-f9a0-4ee4-a994-228b88e53d35;e7d5cff0-2d4f-4f08-9c71-9d3476068086;b2017ed7-66c7-4498-b647-500ea1ef03d6;7e61f470-91fe-40e5-9926-9ec7849506dd;0;7;0;10;1718;1886;0;12;5;8;30;260;5;8;27;196
74b05af8-c9e6-4192-be35-75d495521b7c;AB1398;381fada9-f9a0-4ee4-a994-228b88e53d35;e7d5cff0-2d4f-4f08-9c71-9d3476068086;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;1;7;1;10;1718;1718;1;10;17;57;13;120;18;58;14;128
4a25302b-12ff-479a-ac65-f96489363a3b;AB1398;381fada9-f9a0-4ee4-a994-228b88e53d35;e7d5cff0-2d4f-4f08-9c71-9d3476068086;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;2;7;2;10;1718;1743;2;13;6;6;22;133;6;6;26;151
bd6b8afe-dd68-422b-b190-bb7aca4b89f8;AB1398;381fada9-f9a0-4ee4-a994-228b88e53d35;e7d5cff0-2d4f-4f08-9c71-9d3476068086;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;3;7;3;10;1718;1718;3;10;13;3;6;41;13;3;7;37
26f13475-64ec-4098-9964-59a8e564f5e5;AB1398;381fada9-f9a0-4ee4-a994-228b88e53d35;e7d5cff0-2d4f-4f08-9c71-9d3476068086;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;4;7;4;10;1718;1718;4;10;11;29;4;197;11;29;4;183
1a73b145-bd5d-46d7-be32-c0a154c63eac;AB1398;381fada9-f9a0-4ee4-a994-228b88e53d35;e7d5cff0-2d4f-4f08-9c71-9d3476068086;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;5;7;5;10;1718;1718;5;10;14;30;24;276;14;30;25;255
10f764b1-1bd9-4356-bc1f-c384a2801725;AB1398;381fada9-f9a0-4ee4-a994-228b88e53d35;e7d5cff0-2d4f-4f08-9c71-9d3476068086;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;6;7;6;10;1718;1718;6;10;4;29;0;68;4;29;0;74
173ff114-0c80-4536-adaf-ddc4c010f49d;AB1398;381fada9-f9a0-4ee4-a994-228b88e53d35;e7d5cff0-2d4f-4f08-9c71-9d3476068086;6f8c4d73-5e4d-48dc-9396-51000e68a562;6f8c4d73-5e4d-48dc-9396-51000e68a562;7;7;7;10;1718;1718;7;10;1;4;14;115;1;4;16;104
45e9989e-179d-4fda-8f4f-a0795d7ffdea;AB1398;381fada9-f9a0-4ee4-a994-228b88e53d35;e7d5cff0-2d4f-4f08-9c71-9d3476068086;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;8;7;8;10;1718;1718;8;10;4;24;8;134;4;24;8;134
1625b6b7-298a-494e-9312-61432074a903;AB1398;381fada9-f9a0-4ee4-a994-228b88e53d35;e7d5cff0-2d4f-4f08-9c71-9d3476068086;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;9;7;9;10;1718;1718;9;10;2;28;14;230;2;28;16;231
96d814ca-bc67-49a4-8bf1-28ea4108bb24;AB1398;381fada9-f9a0-4ee4-a994-228b88e53d35;e7d5cff0-2d4f-4f08-9c71-9d3476068086;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;10;7;10;10;1718;1718;10;10;0;15;6;134;0;15;7;144
34f90697-18ce-4657-8e30-6d285c5ba1d9;AB1398;381fada9-f9a0-4ee4-a994-228b88e53d35;e7d5cff0-2d4f-4f08-9c71-9d3476068086;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;11;7;11;10;1718;1718;11;10;3;43;17;186;3;42;17;192
c2acfdbc-e072-4c38-a101-fc057650a7c1;AB1398;381fada9-f9a0-4ee4-a994-228b88e53d35;e7d5cff0-2d4f-4f08-9c71-9d3476068086;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;12;7;12;10;1718;1796;12;11;20;45;6;21;20;45;7;18
b1b3ecc3-9150-4c21-b814-920f65c8129a;AB1398;381fada9-f9a0-4ee4-a994-228b88e53d35;e7d5cff0-2d4f-4f08-9c71-9d3476068086;020941c7-3b40-4654-8b78-c755f48571c6;020941c7-3b40-4654-8b78-c755f48571c6;13;7;13;10;1718;1718;13;10;6;29;10;53;6;30;9;45
2fba373e-ef4c-41c4-9cae-bb4e71eb9308;AB1398;381fada9-f9a0-4ee4-a994-228b88e53d35;e7d5cff0-2d4f-4f08-9c71-9d3476068086;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;14;7;14;10;1718;1718;14;10;2;4;17;58;2;4;17;52
13882b88-451b-4324-aa07-309b453d7679;AB1398;381fada9-f9a0-4ee4-a994-228b88e53d35;e7d5cff0-2d4f-4f08-9c71-9d3476068086;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;15;7;15;10;1718;1718;15;10;1;4;5;189;1;4;6;201
3deed032-c643-44a1-9a53-459288fcc89e;AB1398;381fada9-f9a0-4ee4-a994-228b88e53d35;e7d5cff0-2d4f-4f08-9c71-9d3476068086;b2017ed7-66c7-4498-b647-500ea1ef03d6;b2017ed7-66c7-4498-b647-500ea1ef03d6;16;7;16;10;1718;1718;16;10;12;7;0;132;13;7;0;147
56df8db6-46df-496e-aa9e-6bce0369682d;AB1398;381fada9-f9a0-4ee4-a994-228b88e53d35;e7d5cff0-2d4f-4f08-9c71-9d3476068086;6f8c4d73-5e4d-48dc-9396-51000e68a562;b2017ed7-66c7-4498-b647-500ea1ef03d6;17;7;17;10;1718;1718;17;10;2;23;12;70;2;24;11;72
8a7da6a5-1d43-42bc-bce8-23ca55fa3566;AB1398;381fada9-f9a0-4ee4-a994-228b88e53d35;e7d5cff0-2d4f-4f08-9c71-9d3476068086;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;18;7;18;10;1718;1831;18;13;0;32;5;178;0;33;5;196
fd1abb7d-7bea-49bd-98f9-e2248f0b88d4;AB1398;381fada9-f9a0-4ee4-a994-228b88e53d35;e7d5cff0-2d4f-4f08-9c71-9d3476068086;7e61f470-91fe-40e5-9926-9ec7849506dd;7e61f470-91fe-40e5-9926-9ec7849506dd;19;7;19;10;1718;1825;19;11;4;18;21;190;4;19;24;164
